src;dst;capacity_mbps;delay_ms;r_link
101;114;328;5;0.9519
101;115;880;11;0.9725
101;116;621;5;0.9976
101;117;861;14;0.979
101;121;894;6;0.9622
101;124;782;5;0.9758
101;125;349;4;0.9715
101;126;419;15;0.9564
101;129;338;13;0.9787
101;132;860;6;0.9953
101;135;529;5;0.9542
101;139;247;3;0.993
101;140;354;5;0.9786
101;145;819;7;0.9809
101;146;532;4;0.9815
101;147;597;10;0.986
101;149;115;11;0.9763
101;153;931;15;0.9917
101;159;278;13;0.9945
101;160;681;9;0.9533
101;161;318;7;0.9894
101;163;121;15;0.9554
101;164;318;6;0.9664
101;166;968;7;0.9541
101;167;204;4;0.9556
101;168;486;13;0.9645
101;169;396;14;0.9906
101;170;344;14;0.9921
101;171;637;3;0.9987
101;172;335;4;0.9923
101;176;745;11;0.9642
101;178;181;6;0.9971
101;180;583;6;0.9905
101;181;769;9;0.9691
101;182;172;11;0.9693
101;185;426;14;0.9907
101;191;832;11;0.9946
101;192;445;7;0.9703
101;194;347;5;0.9934
101;195;675;12;0.9583
101;197;370;15;0.9942
101;198;763;11;0.9885
101;200;987;13;0.9642
101;202;673;11;0.991
101;206;757;13;0.9518
101;210;256;3;0.9697
101;212;958;14;0.9895
101;215;771;6;0.983
101;220;602;5;0.9866
101;221;331;13;0.9699
101;223;480;8;0.9852
101;225;267;6;0.9507
101;226;472;15;0.9684
101;227;425;15;0.9837
101;229;539;3;0.9883
101;235;894;7;0.9625
101;237;378;10;0.9589
101;238;187;11;0.9842
101;239;771;13;0.9865
101;240;173;7;0.9709
101;241;253;14;0.9587
101;243;942;3;0.9697
101;247;572;11;0.9841
101;248;997;12;0.9615
102;105;138;12;0.9891
102;106;274;8;0.9529
102;113;833;15;0.9544
102;115;830;12;0.997
102;118;378;3;0.9914
102;120;872;3;0.9739
102;121;882;11;0.9532
102;123;545;10;0.9711
102;126;983;10;0.9633
102;127;820;7;0.9779
102;128;769;3;0.9521
102;130;883;12;0.9809
102;132;206;3;0.9695
102;133;134;8;0.9974
102;139;753;4;0.9737
102;142;832;13;0.9642
102;145;946;3;0.9596
102;146;678;6;0.9673
102;149;299;13;0.9842
102;151;406;14;0.981
102;157;553;3;0.9801
102;163;823;8;0.988
102;164;539;12;0.9514
102;165;470;8;0.9739
102;166;509;7;0.9615
102;169;723;15;0.95
102;170;301;8;0.9513
102;172;823;11;0.9502
102;173;696;4;0.9733
102;177;265;10;0.9867
102;179;112;13;0.9665
102;187;860;6;0.9696
102;190;767;9;0.9703
102;192;106;8;0.9636
102;194;550;15;0.9902
102;195;618;7;0.9549
102;197;747;11;0.9961
102;198;534;10;0.9602
102;199;813;11;0.9665
102;203;398;4;0.9661
102;205;727;10;0.9509
102;206;111;10;0.9624
102;207;600;10;0.9944
102;208;252;14;0.979
102;211;710;8;0.9816
102;219;540;6;0.9869
102;223;266;14;0.9763
102;226;946;10;0.9837
102;227;377;6;0.9784
102;228;488;15;0.9625
102;234;772;7;0.9812
102;237;577;14;0.9546
102;238;653;11;0.9943
102;239;337;8;0.9882
102;241;514;9;0.9559
102;244;300;6;0.9522
102;245;354;7;0.989
102;246;580;4;0.9754
102;249;978;6;0.9644
103;104;229;7;0.9944
103;105;699;7;0.99
103;107;585;7;0.9716
103;108;391;13;0.9824
103;109;364;5;0.9629
103;110;738;13;0.9804
103;112;267;3;0.996
103;113;512;8;0.977
103;115;672;9;0.9773
103;117;956;13;0.9509
103;118;335;14;0.9574
103;119;680;6;0.9854
103;122;649;9;0.9678
103;124;957;9;0.9895
103;125;382;14;0.9687
103;130;960;8;0.9717
103;133;733;9;0.9904
103;134;530;4;0.9797
103;137;699;9;0.9896
103;139;370;12;0.9928
103;140;244;13;0.9542
103;141;132;13;0.9889
103;142;236;7;0.9853
103;147;639;3;0.9902
103;149;586;4;0.9621
103;151;567;6;0.9988
103;154;789;11;0.9922
103;155;819;9;0.9824
103;157;547;8;0.9908
103;158;483;13;0.9859
103;159;473;5;0.9909
103;160;125;6;0.9786
103;162;128;6;0.9734
103;164;942;14;0.9735
103;165;457;13;0.9931
103;172;804;3;0.9921
103;174;120;5;0.9906
103;175;396;10;0.9642
103;176;686;14;0.9868
103;178;948;8;0.9757
103;179;778;12;0.9864
103;181;746;9;0.9949
103;182;739;4;0.9964
103;183;309;15;0.9532
103;190;661;13;0.9896
103;191;660;4;0.9728
103;192;267;6;0.9966
103;194;801;11;0.9743
103;195;489;8;0.9564
103;196;236;7;0.9748
103;198;586;8;0.9728
103;200;598;9;0.9819
103;201;302;8;0.9732
103;205;426;5;0.9823
103;206;488;5;0.9652
103;209;663;6;0.9617
103;212;461;8;0.9884
103;213;163;14;0.9817
103;215;534;9;0.9755
103;217;398;13;0.978
103;219;240;8;0.9502
103;222;117;6;0.9512
103;225;917;15;0.9744
103;226;805;14;0.9572
103;228;424;7;0.9543
103;232;227;8;0.9822
103;233;501;11;0.9876
103;234;347;6;0.995
103;235;774;3;0.969
103;237;361;14;0.9629
103;240;517;9;0.997
103;242;353;8;0.9877
103;244;524;11;0.9538
103;248;280;7;0.9501
104;107;803;12;0.9615
104;109;712;14;0.9878
104;110;169;13;0.9705
104;116;297;13;0.9874
104;120;647;3;0.981
104;121;263;4;0.97
104;125;149;7;0.9505
104;128;533;13;0.9747
104;129;994;14;0.995
104;132;846;11;0.9691
104;133;187;15;0.9852
104;136;963;10;0.9762
104;138;697;3;0.9926
104;140;290;3;0.9621
104;144;613;13;0.9796
104;145;230;14;0.9592
104;146;496;4;0.9604
104;149;593;10;0.9675
104;151;592;6;0.9696
104;152;467;13;0.9969
104;153;148;3;0.9726
104;156;267;15;0.9752
104;157;941;7;0.9745
104;160;818;5;0.9965
104;164;554;11;0.9752
104;166;402;12;0.957
104;167;732;5;0.9513
104;178;106;13;0.9664
104;182;616;10;0.9716
104;184;596;10;0.9909
104;186;515;5;0.9602
104;193;663;3;0.9798
104;195;439;6;0.9762
104;197;260;14;0.9503
104;198;188;11;0.9893
104;200;342;8;0.9508
104;201;581;13;0.9568
104;204;635;15;0.9599
104;212;866;6;0.9638
104;213;827;8;0.9801
104;214;331;9;0.9551
104;215;331;11;0.9638
104;216;928;14;0.9545
104;221;318;10;0.9889
104;222;858;10;0.9855
104;231;674;4;0.9741
104;232;115;14;0.9929
104;233;570;15;0.9841
104;238;332;5;0.9694
104;239;789;5;0.967
104;244;267;6;0.9695
104;245;365;12;0.9532
104;247;731;11;0.9585
104;248;384;12;0.9821
105;110;944;12;0.9939
105;113;841;4;0.9943
105;116;885;15;0.993
105;117;354;8;0.9844
105;121;386;7;0.9566
105;122;449;7;0.9588
105;123;589;8;0.9671
105;127;898;14;0.966
105;128;625;5;0.9854
105;130;728;8;0.9757
105;132;366;8;0.9886
105;135;949;5;0.9918
105;142;578;3;0.9637
105;144;111;8;0.9904
105;147;696;14;0.986
105;150;833;12;0.9583
105;151;573;7;0.9908
105;152;536;7;0.952
105;158;176;8;0.9549
105;160;630;12;0.9883
105;166;789;6;0.9545
105;167;685;11;0.9535
105;170;575;7;0.9782
105;171;578;3;0.9939
105;173;956;10;0.9687
105;175;919;5;0.9752
105;177;545;6;0.9672
105;183;780;8;0.9919
105;184;389;7;0.9707
105;185;919;4;0.9691
105;186;206;13;0.9746
105;193;862;13;0.9771
105;196;597;14;0.9987
105;197;710;9;0.9594
105;200;950;8;0.9659
105;204;504;15;0.9646
105;205;417;9;0.9693
105;209;656;9;0.998
105;213;770;8;0.9751
105;215;193;3;0.9664
105;216;184;4;0.9976
105;217;528;12;0.9671
105;218;485;11;0.9924
105;219;193;11;0.9958
105;228;802;8;0.9829
105;229;132;13;0.971
105;231;336;8;0.9718
105;234;738;7;0.956
105;238;256;8;0.9964
105;239;904;3;0.9862
105;241;833;6;0.9974
105;244;221;10;0.9506
105;246;757;15;0.9528
105;248;383;11;0.9776
105;249;570;13;0.9946
106;110;911;12;0.9944
106;111;426;5;0.9631
106;117;932;6;0.9775
106;118;315;12;0.9797
106;120;183;10;0.9884
106;122;264;11;0.9536
106;123;331;5;0.9544
106;124;149;11;0.9576
106;127;802;8;0.9831
106;128;742;10;0.9703
106;132;954;6;0.9707
106;135;666;5;0.9861
106;141;802;11;0.9934
106;144;293;3;0.997
106;145;753;14;0.988
106;150;974;10;0.9968
106;155;447;12;0.9969
106;156;925;4;0.989
106;163;995;6;0.9745
106;170;624;8;0.9718
106;171;107;3;0.9644
106;172;868;14;0.9706
106;174;253;5;0.9786
106;175;384;6;0.9883
106;178;434;7;0.9765
106;180;741;7;0.9899
106;184;545;3;0.9878
106;186;764;14;0.9653
106;191;258;11;0.9538
106;196;226;15;0.9643
106;200;529;4;0.9914
106;204;855;12;0.9851
106;207;560;12;0.9554
106;208;487;9;0.9873
106;210;503;4;0.9598
106;215;888;12;0.9906
106;216;138;10;0.9638
106;218;290;8;0.9806
106;220;297;10;0.9678
106;223;427;6;0.98
106;225;341;5;0.9838
106;226;914;9;0.9907
106;230;581;15;0.9899
106;233;634;10;0.9815
106;241;314;7;0.9768
106;242;118;6;0.9732
106;243;500;7;0.9932
106;246;284;6;0.9947
106;249;193;4;0.966
107;112;917;8;0.9573
107;113;560;13;0.9903
107;116;254;4;0.9606
107;118;737;3;0.973
107;121;135;11;0.9639
107;122;666;10;0.9772
107;123;163;7;0.9814
107;124;534;6;0.977
107;131;768;8;0.9549
107;140;674;15;0.9675
107;142;374;13;0.9604
107;145;538;13;0.9729
107;147;923;9;0.9801
107;151;672;7;0.979
107;155;308;14;0.9627
107;161;615;13;0.9536
107;162;762;10;0.9635
107;165;870;14;0.9952
107;166;107;5;0.9649
107;167;674;11;0.9707
107;168;251;10;0.9922
107;169;223;11;0.9673
107;171;645;9;0.9693
107;173;104;15;0.9789
107;177;348;4;0.9611
107;179;927;14;0.9714
107;180;109;10;0.965
107;181;936;13;0.9946
107;185;721;8;0.9976
107;186;342;7;0.977
107;190;318;12;0.9778
107;191;985;3;0.9864
107;193;947;13;0.9896
107;194;282;13;0.9845
107;195;796;8;0.9933
107;196;333;14;0.9942
107;197;830;10;0.9965
107;199;701;3;0.9575
107;202;668;6;0.9777
107;203;118;12;0.9936
107;208;487;6;0.9962
107;209;486;14;0.9875
107;215;921;12;0.9573
107;224;135;4;0.9514
107;227;871;8;0.987
107;229;850;13;0.9541
107;230;838;12;0.9555
107;231;486;7;0.9845
107;233;485;13;0.9747
107;236;358;11;0.957
107;237;361;6;0.9517
107;238;231;14;0.9526
107;242;369;6;0.9847
107;244;537;5;0.95
107;248;394;8;0.9781
108;110;901;5;0.9558
108;113;588;14;0.9537
108;114;206;3;0.9526
108;115;481;6;0.996
108;117;614;10;0.9832
108;118;396;13;0.9737
108;120;677;13;0.9774
108;121;934;13;0.952
108;122;624;9;0.9525
108;127;106;14;0.9688
108;129;786;12;0.9776
108;130;240;14;0.9839
108;131;209;4;0.9918
108;135;209;11;0.9782
108;139;527;4;0.9983
108;143;932;6;0.9772
108;146;877;5;0.9736
108;147;600;3;0.9671
108;149;837;9;0.9989
108;151;611;5;0.9724
108;154;102;8;0.9905
108;155;916;8;0.963
108;156;460;3;0.9554
108;158;111;7;0.9783
108;159;631;10;0.9725
108;160;481;8;0.9917
108;162;632;14;0.9502
108;166;961;9;0.9887
108;169;454;10;0.9646
108;175;278;7;0.9823
108;177;273;14;0.9943
108;179;845;10;0.9978
108;185;912;15;0.9866
108;186;607;7;0.97
108;188;889;4;0.9714
108;189;721;14;0.9594
108;190;385;12;0.9665
108;191;259;11;0.9906
108;192;816;7;0.9597
108;193;201;15;0.9591
108;194;191;12;0.9507
108;195;812;10;0.9728
108;196;461;7;0.964
108;197;642;15;0.9646
108;198;642;11;0.9588
108;201;713;5;0.9684
108;205;139;8;0.9772
108;206;252;15;0.973
108;209;252;10;0.998
108;211;179;13;0.9544
108;213;293;8;0.9581
108;216;270;13;0.99
108;222;719;7;0.9695
108;224;623;11;0.9674
108;234;933;11;0.9931
108;236;209;8;0.9698
108;240;110;13;0.9698
108;242;147;9;0.9642
108;243;601;9;0.9693
108;245;131;15;0.9554
108;246;463;13;0.9818
109;110;897;7;0.973
109;111;314;8;0.9574
109;113;366;7;0.9549
109;115;120;15;0.9652
109;116;298;9;0.998
109;117;590;10;0.983
109;119;141;4;0.9546
109;120;898;12;0.9771
109;123;325;5;0.9927
109;125;302;4;0.9982
109;126;325;8;0.9868
109;128;934;6;0.9755
109;133;463;12;0.9504
109;136;793;14;0.9587
109;137;898;15;0.9979
109;139;152;13;0.9877
109;143;922;11;0.9698
109;146;686;4;0.9951
109;147;102;6;0.9696
109;149;948;7;0.9693
109;150;797;4;0.9817
109;151;170;7;0.9598
109;154;755;15;0.9596
109;156;418;6;0.9788
109;159;405;10;0.96
109;160;546;12;0.9884
109;164;184;4;0.9503
109;165;571;12;0.9809
109;168;916;3;0.999
109;169;533;11;0.9762
109;170;414;14;0.9911
109;172;365;15;0.9593
109;173;963;9;0.9762
109;177;995;7;0.9854
109;178;870;3;0.9935
109;179;193;9;0.9934
109;183;145;13;0.9945
109;188;272;14;0.9595
109;191;381;3;0.9561
109;193;404;10;0.9944
109;198;675;6;0.9655
109;201;878;15;0.9721
109;203;617;14;0.9848
109;206;149;12;0.9599
109;207;848;3;0.9949
109;209;589;9;0.9786
109;211;760;4;0.9943
109;212;110;4;0.9783
109;213;596;6;0.9903
109;214;929;9;0.9685
109;218;546;9;0.9888
109;220;126;12;0.9708
109;222;768;4;0.9953
109;224;363;7;0.9735
109;225;237;15;0.9757
109;226;183;12;0.9757
109;227;303;6;0.9522
109;228;570;11;0.9543
109;229;446;12;0.9785
109;231;541;3;0.9612
109;235;775;13;0.9827
109;236;211;15;0.973
109;241;737;5;0.9569
109;243;117;7;0.9979
109;245;269;13;0.978
109;249;287;7;0.9876
110;115;391;7;0.9666
110;116;181;13;0.973
110;119;120;13;0.9792
110;120;316;6;0.9812
110;122;393;11;0.9651
110;126;737;9;0.9931
110;128;396;11;0.9815
110;129;353;6;0.9933
110;130;353;9;0.9749
110;136;251;5;0.9803
110;137;661;8;0.9908
110;140;817;11;0.9916
110;143;395;6;0.9731
110;144;399;5;0.9722
110;150;187;11;0.967
110;153;733;7;0.9966
110;154;841;6;0.9775
110;157;840;10;0.9538
110;165;833;14;0.9824
110;166;389;12;0.9702
110;168;925;11;0.9953
110;170;407;4;0.9984
110;174;112;10;0.9793
110;175;662;9;0.9571
110;176;163;11;0.9647
110;178;745;3;0.9558
110;180;524;8;0.9828
110;182;288;3;0.9862
110;185;800;8;0.9824
110;186;345;14;0.9698
110;187;1000;3;0.9933
110;192;853;7;0.9678
110;194;302;10;0.9721
110;195;967;7;0.9881
110;196;294;7;0.9874
110;199;135;5;0.9747
110;200;737;15;0.9938
110;206;948;6;0.975
110;208;888;8;0.9677
110;209;900;12;0.9795
110;213;866;7;0.9644
110;214;741;11;0.9701
110;222;200;11;0.9737
110;227;492;6;0.9839
110;228;839;15;0.9875
110;231;631;5;0.9644
110;233;159;11;0.9717
110;235;582;9;0.9518
110;236;212;3;0.9665
110;237;518;14;0.9665
110;239;848;9;0.9735
110;241;431;12;0.9826
110;243;796;11;0.9575
110;247;645;7;0.9624
110;248;600;14;0.9635
111;112;273;11;0.9888
111;120;383;9;0.9747
111;124;332;12;0.9645
111;126;289;6;0.9867
111;130;274;6;0.9542
111;135;202;15;0.9768
111;137;958;6;0.9805
111;139;526;15;0.9575
111;142;492;10;0.9984
111;144;823;13;0.9581
111;153;335;10;0.9623
111;159;706;13;0.9643
111;160;233;10;0.9748
111;164;822;7;0.9807
111;168;457;3;0.9727
111;169;592;3;0.9534
111;170;607;8;0.9832
111;173;331;10;0.9516
111;174;109;4;0.956
111;182;224;11;0.9579
111;183;804;8;0.9595
111;185;725;13;0.9532
111;186;868;12;0.9914
111;188;914;11;0.9981
111;193;842;8;0.9592
111;194;428;8;0.9591
111;199;885;3;0.9814
111;202;452;5;0.9643
111;203;234;4;0.9648
111;211;236;5;0.9795
111;215;816;7;0.9547
111;218;513;8;0.9655
111;219;239;14;0.9623
111;220;494;7;0.9914
111;223;182;7;0.9635
111;226;257;4;0.9878
111;227;242;15;0.9727
111;232;940;5;0.9615
111;233;861;14;0.9948
111;240;665;4;0.9849
111;242;315;6;0.9693
111;243;923;6;0.9512
111;246;242;13;0.966
111;247;576;11;0.992
111;248;770;7;0.9562
112;113;352;9;0.9788
112;116;193;12;0.9759
112;117;849;5;0.9802
112;118;270;3;0.9649
112;119;100;9;0.9969
112;124;567;14;0.9569
112;128;717;15;0.9912
112;130;174;14;0.9937
112;132;138;3;0.9513
112;134;942;6;0.9508
112;136;923;3;0.9964
112;137;900;14;0.9747
112;139;391;7;0.9826
112;143;587;12;0.9891
112;145;293;8;0.9534
112;147;541;5;0.9887
112;148;330;11;0.9797
112;149;598;3;0.9608
112;152;516;14;0.9984
112;156;233;3;0.976
112;157;994;4;0.9658
112;159;452;8;0.9889
112;163;323;10;0.9634
112;172;128;12;0.9523
112;175;715;6;0.9873
112;179;784;14;0.9566
112;181;845;8;0.9684
112;182;246;5;0.9773
112;185;226;15;0.9633
112;189;970;13;0.9591
112;191;333;12;0.9946
112;202;717;10;0.988
112;203;517;6;0.9757
112;204;830;8;0.9665
112;205;785;5;0.9687
112;206;285;4;0.9974
112;207;287;15;0.9507
112;208;709;6;0.9901
112;209;405;9;0.9712
112;210;836;6;0.963
112;211;531;12;0.9808
112;213;446;4;0.9823
112;215;412;11;0.9535
112;221;683;10;0.9963
112;222;368;14;0.9849
112;223;775;11;0.9848
112;224;617;9;0.985
112;227;421;6;0.9844
112;230;772;8;0.9907
112;232;369;15;0.9977
112;235;757;14;0.994
112;236;876;6;0.9785
112;237;249;14;0.9811
112;241;227;3;0.9524
112;242;100;11;0.997
112;244;913;14;0.9661
112;245;345;14;0.9858
112;246;571;8;0.9825
112;247;326;13;0.9552
112;248;774;11;0.9722
113;120;555;6;0.9902
113;121;169;4;0.9788
113;124;292;12;0.984
113;127;868;9;0.9882
113;128;332;5;0.9854
113;132;987;9;0.9837
113;137;610;7;0.9959
113;139;789;7;0.9573
113;141;753;11;0.9731
113;145;774;4;0.9634
113;149;636;10;0.9904
113;153;349;6;0.965
113;157;623;10;0.9524
113;158;848;4;0.9884
113;163;516;14;0.9582
113;170;964;7;0.9735
113;171;568;4;0.9933
113;172;292;7;0.9748
113;173;192;9;0.9886
113;174;113;9;0.9576
113;175;296;4;0.9971
113;178;555;4;0.9859
113;180;316;14;0.9706
113;181;340;5;0.9501
113;183;566;12;0.9984
113;190;928;13;0.978
113;193;195;8;0.9711
113;208;953;8;0.9633
113;211;757;15;0.9697
113;212;146;7;0.9546
113;218;851;8;0.9904
113;220;826;9;0.9607
113;222;772;5;0.9602
113;223;337;5;0.9811
113;225;740;5;0.9647
113;227;811;12;0.9842
113;231;561;8;0.992
113;233;183;3;0.9641
113;234;656;3;0.9663
113;241;672;11;0.9964
113;242;764;12;0.9765
113;245;786;5;0.9746
114;115;834;3;0.9807
114;116;347;11;0.9863
114;119;361;7;0.9904
114;123;193;15;0.9667
114;127;800;9;0.9565
114;132;812;11;0.9618
114;135;816;14;0.9645
114;136;884;8;0.9628
114;138;896;15;0.9985
114;140;905;9;0.9973
114;142;880;4;0.9565
114;144;548;7;0.9687
114;145;870;4;0.9945
114;152;599;5;0.9764
114;154;646;15;0.9928
114;162;450;9;0.9948
114;163;579;9;0.9821
114;172;761;10;0.9907
114;173;734;9;0.992
114;179;597;4;0.984
114;187;181;14;0.9721
114;188;780;12;0.963
114;189;694;11;0.9951
114;191;600;6;0.9678
114;193;694;12;0.9732
114;194;606;3;0.9518
114;196;390;9;0.9822
114;198;854;13;0.9646
114;199;744;9;0.9846
114;200;657;13;0.9633
114;202;711;3;0.9774
114;203;130;12;0.9627
114;206;458;12;0.9762
114;208;854;8;0.9915
114;211;176;6;0.9886
114;212;317;5;0.9809
114;217;338;6;0.9734
114;219;156;14;0.9713
114;223;728;13;0.9533
114;225;863;10;0.9533
114;228;673;6;0.9703
114;236;463;13;0.9796
114;237;490;6;0.9678
114;238;156;4;0.9659
114;239;948;3;0.9722
114;240;815;13;0.9669
114;244;314;9;0.9912
114;246;398;4;0.9575
114;248;448;11;0.9987
115;118;730;7;0.9914
115;122;244;10;0.9672
115;123;281;11;0.9566
115;125;119;12;0.9573
115;131;866;11;0.9516
115;132;318;11;0.997
115;133;758;13;0.9767
115;136;856;9;0.991
115;137;410;6;0.957
115;142;984;8;0.9794
115;144;610;7;0.9874
115;145;974;15;0.9626
115;146;371;10;0.9867
115;148;202;5;0.961
115;149;420;8;0.9833
115;150;161;14;0.9501
115;162;313;4;0.9804
115;165;283;5;0.9795
115;172;229;7;0.9744
115;174;538;12;0.9673
115;175;817;6;0.9853
115;178;172;12;0.9719
115;181;741;5;0.9851
115;184;554;4;0.9566
115;188;612;15;0.9911
115;194;655;8;0.9949
115;195;476;8;0.9644
115;202;402;8;0.9675
115;204;395;5;0.9798
115;208;155;9;0.9633
115;213;902;4;0.9866
115;217;700;7;0.9927
115;220;786;12;0.9606
115;222;323;11;0.9955
115;225;645;12;0.9549
115;227;348;6;0.9858
115;229;883;13;0.9835
115;232;296;9;0.9631
115;234;164;4;0.9934
115;236;125;7;0.9652
115;239;857;3;0.9985
115;241;719;6;0.9918
115;243;521;15;0.9984
115;244;608;11;0.9578
115;245;928;12;0.9645
115;246;407;9;0.9568
115;248;678;9;0.9942
115;249;958;13;0.9579
116;117;275;10;0.9803
116;118;352;12;0.9937
116;120;605;3;0.9602
116;123;684;5;0.9777
116;124;342;9;0.9651
116;126;959;13;0.9875
116;127;977;12;0.951
116;130;932;15;0.9941
116;132;509;10;0.9754
116;134;922;4;0.9957
116;136;576;7;0.9852
116;137;758;9;0.9774
116;139;956;7;0.998
116;142;106;7;0.9711
116;143;259;7;0.9591
116;144;539;11;0.9792
116;148;436;6;0.9588
116;151;253;10;0.9723
116;152;625;12;0.9649
116;154;334;3;0.9917
116;159;413;7;0.9587
116;162;395;12;0.9683
116;164;422;10;0.9989
116;165;865;4;0.992
116;167;539;4;0.9807
116;168;402;13;0.9936
116;169;725;13;0.9523
116;170;789;8;0.9801
116;171;938;7;0.9867
116;173;615;11;0.9614
116;175;691;9;0.9793
116;177;818;5;0.9651
116;178;417;5;0.9777
116;179;329;10;0.9748
116;184;238;10;0.9688
116;185;556;13;0.9596
116;187;215;8;0.9586
116;188;786;8;0.9811
116;189;473;11;0.9889
116;190;708;6;0.9633
116;193;662;12;0.9788
116;194;705;13;0.9726
116;198;119;15;0.9726
116;202;235;13;0.9707
116;203;598;5;0.9975
116;204;587;10;0.9653
116;205;571;11;0.9704
116;206;418;8;0.9941
116;207;210;12;0.9568
116;212;435;8;0.9944
116;214;788;9;0.9553
116;216;884;3;0.9763
116;219;534;14;0.9672
116;220;134;15;0.9854
116;221;637;5;0.9506
116;223;406;7;0.9505
116;226;224;13;0.9674
116;230;165;5;0.9843
116;232;588;12;0.9775
116;234;813;12;0.981
116;236;351;3;0.9513
116;237;269;8;0.9984
116;238;271;4;0.9925
116;239;795;5;0.9911
116;242;901;13;0.9818
116;246;409;7;0.9513
116;247;156;13;0.9642
116;249;908;6;0.9565
117;119;526;12;0.9966
117;121;611;15;0.9586
117;123;344;12;0.9953
117;124;936;8;0.9705
117;125;247;4;0.9782
117;128;251;8;0.9836
117;132;905;4;0.9523
117;134;314;5;0.9553
117;135;125;10;0.989
117;136;109;3;0.993
117;137;437;7;0.9957
117;139;480;14;0.9838
117;141;495;5;0.9934
117;143;403;10;0.962
117;144;221;6;0.9521
117;146;729;11;0.9986
117;149;416;5;0.9971
117;150;175;3;0.9754
117;152;165;6;0.9513
117;153;266;11;0.9902
117;154;343;12;0.9844
117;155;531;3;0.9687
117;156;381;11;0.9687
117;157;384;10;0.9856
117;158;945;12;0.9699
117;159;487;5;0.9727
117;162;394;10;0.9659
117;164;854;10;0.9971
117;167;787;11;0.9502
117;168;867;5;0.9609
117;169;623;7;0.9972
117;171;317;8;0.9589
117;175;178;5;0.9887
117;176;684;13;0.9661
117;179;644;7;0.9599
117;183;431;14;0.9654
117;189;143;10;0.9605
117;193;765;10;0.9897
117;195;696;13;0.9808
117;198;549;11;0.9644
117;199;154;9;0.9603
117;200;377;10;0.9808
117;202;241;11;0.9594
117;203;603;6;0.9826
117;205;893;8;0.9931
117;207;632;4;0.981
117;208;241;11;0.9565
117;214;389;11;0.981
117;215;109;11;0.958
117;217;616;6;0.9694
117;218;718;5;0.9965
117;221;951;3;0.9643
117;226;237;10;0.9554
117;229;346;15;0.985
117;239;248;6;0.955
117;240;948;3;0.9842
117;243;243;3;0.9926
117;245;836;13;0.9712
117;246;708;5;0.9696
117;248;497;4;0.9896
118;124;921;7;0.9859
118;125;422;5;0.9957
118;127;844;15;0.9759
118;132;656;15;0.9616
118;134;311;12;0.984
118;136;321;3;0.9551
118;143;658;14;0.9669
118;144;559;15;0.9743
118;148;550;4;0.9611
118;151;586;6;0.9823
118;153;369;15;0.9876
118;154;435;15;0.9806
118;157;934;5;0.9933
118;159;482;3;0.9795
118;161;877;10;0.9838
118;162;268;14;0.9839
118;169;311;4;0.9877
118;172;233;4;0.9553
118;175;314;6;0.9608
118;176;468;12;0.9932
118;180;599;5;0.9688
118;186;625;13;0.9869
118;188;505;5;0.977
118;191;423;8;0.9735
118;192;255;4;0.953
118;193;473;9;0.9672
118;198;506;7;0.9863
118;199;943;7;0.9874
118;204;465;11;0.9514
118;207;821;6;0.9681
118;208;680;15;0.9984
118;215;495;8;0.9727
118;216;498;9;0.9843
118;218;170;4;0.9745
118;220;983;5;0.9792
118;221;992;11;0.9854
118;223;348;6;0.9878
118;227;419;14;0.996
118;230;879;15;0.964
118;231;468;10;0.969
118;232;353;7;0.9707
118;233;460;3;0.9692
118;238;820;10;0.9648
118;241;509;4;0.9944
118;242;761;11;0.9953
118;245;449;11;0.9592
119;120;950;8;0.9561
119;121;601;8;0.9668
119;122;672;7;0.9847
119;124;252;11;0.978
119;125;601;6;0.9569
119;126;555;11;0.9964
119;131;447;13;0.9967
119;132;977;4;0.9672
119;134;864;14;0.9658
119;136;706;11;0.985
119;143;296;14;0.9756
119;147;577;12;0.9676
119;148;746;5;0.9563
119;151;539;4;0.9833
119;154;724;14;0.9698
119;155;385;8;0.9969
119;156;959;14;0.9908
119;157;857;12;0.9936
119;158;681;3;0.9792
119;159;957;7;0.9513
119;160;738;13;0.9765
119;163;607;5;0.9718
119;166;314;10;0.9733
119;168;694;6;0.9779
119;169;341;14;0.996
119;171;955;7;0.9573
119;173;964;5;0.9583
119;175;464;6;0.9987
119;176;177;3;0.9812
119;179;741;11;0.986
119;181;879;3;0.9853
119;182;558;4;0.9786
119;185;129;14;0.9701
119;189;205;6;0.9753
119;190;803;8;0.9542
119;191;492;13;0.9851
119;194;949;15;0.9755
119;195;833;5;0.976
119;204;654;13;0.9831
119;207;789;10;0.9973
119;209;548;8;0.9959
119;213;827;10;0.9989
119;215;758;8;0.9883
119;217;499;6;0.9561
119;218;294;13;0.9822
119;219;601;3;0.9772
119;220;924;11;0.9877
119;222;322;7;0.9531
119;223;620;13;0.9901
119;225;154;4;0.9781
119;226;967;3;0.9716
119;230;175;9;0.9864
119;232;117;11;0.9919
119;233;764;11;0.9812
119;234;947;10;0.9619
119;235;800;6;0.9731
119;238;268;4;0.9503
119;239;661;9;0.9587
119;240;845;15;0.993
119;241;168;14;0.9955
119;248;114;9;0.9558
120;128;765;15;0.9607
120;129;981;3;0.961
120;132;740;9;0.9867
120;136;681;13;0.9644
120;137;202;11;0.9985
